Price_Ticker,Close_AAPL,Close_AMZN,Close_BA,Close_CAT,Close_CVX,Close_GOOGL,Close_GS,Close_JNJ,Close_JPM,Close_KO,Close_MCD,Close_MSFT,Close_NKE,Close_NVDA,Close_PFE,Close_SOFI,Close_TSLA,Close_UNH,Close_WMT,Close_XOM,Dividends_AAPL,Dividends_AMZN,Dividends_BA,Dividends_CAT,Dividends_CVX,Dividends_GOOGL,Dividends_GS,Dividends_JNJ,Dividends_JPM,Dividends_KO,Dividends_MCD,Dividends_MSFT,Dividends_NKE,Dividends_NVDA,Dividends_PFE,Dividends_SOFI,Dividends_TSLA,Dividends_UNH,Dividends_WMT,Dividends_XOM,High_AAPL,High_AMZN,High_BA,High_CAT,High_CVX,High_GOOGL,High_GS,High_JNJ,High_JPM,High_KO,High_MCD,High_MSFT,High_NKE,High_NVDA,High_PFE,High_SOFI,High_TSLA,High_UNH,High_WMT,High_XOM,Low_AAPL,Low_AMZN,Low_BA,Low_CAT,Low_CVX,Low_GOOGL,Low_GS,Low_JNJ,Low_JPM,Low_KO,Low_MCD,Low_MSFT,Low_NKE,Low_NVDA,Low_PFE,Low_SOFI,Low_TSLA,Low_UNH,Low_WMT,Low_XOM,Open_AAPL,Open_AMZN,Open_BA,Open_CAT,Open_CVX,Open_GOOGL,Open_GS,Open_JNJ,Open_JPM,Open_KO,Open_MCD,Open_MSFT,Open_NKE,Open_NVDA,Open_PFE,Open_SOFI,Open_TSLA,Open_UNH,Open_WMT,Open_XOM,Stock Splits_AAPL,Stock Splits_AMZN,Stock Splits_BA,Stock Splits_CAT,Stock Splits_CVX,Stock Splits_GOOGL,Stock Splits_GS,Stock Splits_JNJ,Stock Splits_JPM,Stock Splits_KO,Stock Splits_MCD,Stock Splits_MSFT,Stock Splits_NKE,Stock Splits_NVDA,Stock Splits_PFE,Stock Splits_SOFI,Stock Splits_TSLA,Stock Splits_UNH,Stock Splits_WMT,Stock Splits_XOM,Volume_AAPL,Volume_AMZN,Volume_BA,Volume_CAT,Volume_CVX,Volume_GOOGL,Volume_GS,Volume_JNJ,Volume_JPM,Volume_KO,Volume_MCD,Volume_MSFT,Volume_NKE,Volume_NVDA,Volume_PFE,Volume_SOFI,Volume_TSLA,Volume_UNH,Volume_WMT,Volume_XOM
2024-02-08,187.4019165,169.8399963,209.2200012,317.2223816,147.697052,145.3829803,375.9333496,151.6004791,170.8933716,58.05685425,285.0229187,411.0363159,102.0199738,69.62125397,26.37278557,8.079999924,189.5599976,512.0726318,55.78798294,100.5404205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6159548,171.4299927,213.1000061,321.586645,147.9271449,145.8014615,378.9307178,152.5116353,171.3919681,58.19270456,286.2140546,412.4755656,103.1899075,70.77392694,26.48757543,8.140000343,191.6199951,514.1106691,56.17665387,100.9755738,186.4366442,168.8800049,208.7200012,316.6510005,145.3865857,144.5759085,372.3208471,150.543932,169.6908652,57.64929962,277.4758298,409.4680566,101.3121225,69.43530969,26.21973364,7.659999847,185.5800018,509.3059515,55.71222323,98.74177437,188.4666922,169.6499939,212.3999939,319.8527792,145.6741981,145.3032675,376.8706361,152.5116353,171.0888988,58.11507369,279.4285098,410.9767637,102.6688468,70.05412986,26.36321959,7.699999809,189.0,512.6042859,55.79127373,98.9641834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40962000.0,42316500.0,5787700.0,1986100.0,9237000.0,22563800.0,1913700.0,9755000.0,6060300.0,12874800.0,4605000.0,21225300.0,6330400.0,414422000.0,29048400.0,49560500.0,83034000.0,3343000.0,14427900.0,19636900.0
2024-02-09,188.1691284,174.4499969,209.1999969,312.4541321,144.8017883,148.4618225,375.1718445,151.9494171,171.0986786,57.79485703,282.6210938,417.4284973,102.7376556,72.11255646,26.36321831,8.130000114,193.5700073,510.2313538,55.75833893,98.41299438,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3050177,175.0,211.4400024,317.5474052,148.9050306,148.9002357,376.9976122,152.375917,171.1866785,57.81426474,285.5891752,417.6965127,103.1702376,72.16453604,26.39191623,8.350000381,194.1199951,512.3679454,55.90656381,101.3817266,187.3221869,170.5800018,207.8999939,310.8877274,144.7442688,145.6520009,373.5413287,150.8928701,169.78863,57.2805618,282.0841188,412.0090321,101.587389,70.19209574,26.19103444,8.079999924,189.4799957,508.3311129,55.63976128,98.34530371,187.9698373,170.8999939,209.7700043,317.2223148,148.0421933,146.1501949,375.6697622,151.4744635,171.0889075,57.70752415,285.2376774,412.1678482,102.0494638,70.51300389,26.36321831,8.18500042,190.1799927,510.9895031,55.79457151,100.6661384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45155200.0,56986000.0,4349700.0,2823000.0,9194500.0,26829500.0,2028200.0,6529200.0,6296700.0,15235300.0,3323000.0,22032800.0,5449000.0,436637000.0,29062700.0,40417500.0,84476300.0,2715400.0,14329800.0,20410500.0
2024-02-12,186.4752655,172.3399963,209.3300018,316.8578186,145.7988281,146.9971313,383.3536377,153.0059967,171.8612366,57.93070221,282.5918274,412.1777954,105.372467,72.2275238,26.45887756,8.329999924,188.1300049,509.6603699,56.09431076,99.76681519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9897897,175.3899994,209.8000031,318.2961474,146.306937,148.8005913,386.9758837,153.5488094,172.8584446,57.98892165,284.3004222,417.6171014,105.6182509,74.58985302,26.80324532,8.5,194.7299957,510.989535,56.11407433,99.98923161,186.1165628,171.5399933,207.6000061,311.8137914,145.137324,146.8377056,375.2304079,151.5520278,169.8179499,57.21263158,281.9279234,411.6715711,102.8851353,71.22980557,26.32495758,8.104999542,187.2799988,504.9048096,55.68257792,98.63541077,187.7406911,174.8000031,208.6999969,312.5033871,145.3578205,147.8839161,375.894318,151.7749656,170.8738146,57.89188678,282.1622354,417.4384447,102.9736139,72.57942141,26.34408953,8.119999886,192.1100006,510.2313857,55.74186863,98.79013653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41781900.0,51050400.0,4077400.0,2483600.0,6713000.0,21564100.0,2797200.0,6701500.0,8539300.0,13516800.0,2392300.0,21202900.0,7501900.0,613710000.0,30323700.0,44804100.0,95498600.0,3194000.0,14795100.0,18173100.0
2024-02-13,184.3728638,168.6399994,204.4600067,308.1982727,144.3799591,144.6157532,369.7921448,151.6683197,170.3654327,57.5910759,280.316925,403.3041382,103.2292328,72.10755157,25.79884148,8.020000458,184.0200043,508.8824768,55.71222305,98.90792847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,185.5386589,170.9499969,207.8099976,311.3113902,146.7479449,146.1402256,379.9559404,153.5875542,172.2914061,58.8622535,283.0409216,407.0263042,104.0157442,73.42917541,26.62149702,8.204999924,187.2599945,518.8071054,56.3479367,100.6159301,182.8483811,165.75,202.3300018,306.1787013,143.4212609,143.1709936,366.3261181,150.9704136,168.7620859,57.04767467,278.9110231,400.3958931,102.4918811,69.60026693,25.69361941,7.78000021,182.1100006,506.2832194,55.42565698,98.18568988,185.1002428,167.7299957,206.8999939,311.1045145,146.316519,144.3965466,378.4230655,152.8024135,171.4017552,57.73663191,281.8009807,401.9343762,103.2193993,70.3800446,26.34409106,7.840000153,183.9900055,513.953111,56.19971182,100.2938554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56529500.0,56345100.0,8263600.0,2923200.0,6987100.0,27837700.0,3030800.0,8621000.0,8397600.0,24195700.0,2756100.0,27824900.0,6180500.0,602580000.0,37927500.0,62894400.0,86759500.0,3436000.0,18574200.0,18917400.0
2024-02-14,183.4860687,170.9799957,203.3800049,312.0108032,144.7730103,145.4128723,369.098938,150.9607391,172.095871,57.53285599,281.3518677,407.2022095,104.5367966,73.87905884,25.93276024,8.420000076,188.7100067,508.9711914,55.53435516,98.41992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.8610982,171.2100067,206.5800018,313.1339029,145.9138635,145.9907792,372.4575805,151.6586453,172.1643137,57.82396431,281.4983127,407.5502601,104.6252752,74.21496215,25.99015425,8.430000305,188.8899994,510.5367074,55.62658012,100.1572096,181.7822424,168.2799988,202.2100067,309.3114676,143.8814279,143.5695484,366.89238,150.088349,170.5218526,57.2902651,279.809234,402.309714,102.6983305,71.91761687,25.74144442,8.100000381,183.3500061,506.362018,55.18520759,98.01000331,184.6518638,169.2100067,205.9499969,311.3212075,145.0318629,145.552366,371.8717652,151.5520204,171.1573345,57.4164097,280.5219728,405.7901599,103.0522599,73.1812586,25.83710233,8.149999619,185.3000031,507.3170964,55.5837622,99.425209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54630500.0,42815500.0,6503000.0,1887100.0,5995100.0,22704200.0,2041300.0,9098800.0,7056700.0,15872500.0,2139300.0,20401200.0,5743300.0,504917000.0,25270200.0,44248000.0,81203000.0,1918500.0,18484500.0,17651300.0
2024-02-15,183.1971283,169.8000031,205.3300018,318.2764587,149.6963501,142.2543182,376.3044128,153.0738373,175.8500519,57.63959503,284.9545288,404.2886047,104.261528,72.6374054,26.31539154,8.529999733,200.4499969,512.8503418,55.76163101,101.2405701,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8248618,171.1699982,206.5500031,318.4143659,150.3069104,143.0016092,378.052056,153.6166499,176.1824645,57.82396277,285.1888706,406.8442538,105.5297663,73.95403349,26.60236345,8.550000191,200.8800049,513.7069254,55.94608847,101.4455294,180.6961831,167.5899963,203.3999939,310.7793564,145.0540688,139.9526644,370.1729428,151.106134,172.2131896,57.37759644,280.4829055,402.0312978,104.045237,72.37948291,26.03798378,8.340000153,188.8600006,507.8486361,55.32684383,98.18568268,182.8882484,170.5800018,204.1199951,311.2621065,145.2866724,142.6229769,370.4463193,151.1933686,172.2131896,57.65899904,281.0882314,405.8597945,105.2151632,73.84806835,26.0666817,8.5,189.1600037,509.3649346,55.92961569,98.18568268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65434500.0,49855200.0,5309100.0,2362900.0,8950300.0,37590700.0,2218900.0,7462500.0,8723400.0,13695800.0,2401400.0,21825500.0,7201300.0,420122000.0,36111600.0,40691500.0,120831800.0,2292100.0,16948800.0,23196300.0
2024-02-16,181.6526947,169.5099945,203.8899994,317.133667,149.8611145,140.0124512,375.3475647,152.8980255,175.0288239,57.62989044,285.1107483,401.8025818,101.7643661,72.59241486,26.42061615,8.359999657,199.9499969,513.5100708,56.11407471,101.2405701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.1835455,170.4199982,205.0500031,323.4288398,150.9659556,142.6728054,378.4132847,153.5914544,175.9575891,57.85307361,286.7510219,406.0089604,102.9342924,74.38090918,26.67889015,8.579999924,203.1699982,515.7155306,56.63121074,102.1189649,181.0150028,167.1699982,202.8099976,316.6706394,149.3377602,139.6338189,371.9401167,152.0385493,174.1782724,57.21263382,282.4160706,401.1860505,99.93573337,72.48044709,26.02841852,8.270000458,197.3999939,510.8911023,55.76163257,101.0356033,182.7586933,168.7400055,204.8800049,318.9168087,150.578283,142.4735308,374.1759341,152.9468621,175.5958631,57.59107501,283.9098694,405.6807871,102.8654732,74.07899284,26.35365433,8.43999958,202.0599976,514.2485092,56.09101658,101.5138491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49701400.0,48074600.0,5975900.0,2513200.0,7569000.0,31451100.0,2376500.0,8540700.0,8148100.0,13943300.0,2837500.0,22281100.0,14572100.0,495327000.0,35913500.0,50285500.0,111173600.0,2135500.0,22373400.0,20146700.0
2024-02-20,180.9054108,167.0800018,203.3699951,309.0848999,149.2505188,140.6102753,375.4256592,154.177475,175.7131653,58.90106964,285.7258606,400.5397034,101.5578995,69.43231201,26.39191628,8.510000229,193.7599945,513.0276489,57.9256897,100.2840881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7722692,168.7100067,205.5800018,314.2668647,150.8108657,141.5668145,376.4605866,154.9099791,176.4268611,59.03691995,288.5084352,402.2301876,102.088786,71.93559987,26.91803203,8.520000458,198.6000061,517.2712061,59.73401655,101.621212,179.3510375,165.7400055,202.7100067,308.0997373,149.0857635,138.9861731,371.8424755,152.7906022,174.422674,57.74633462,284.9350277,395.7864095,100.4469516,67.71479679,26.32495629,8.210000038,189.1300049,511.4030603,57.71817789,100.1864895,181.1345773,167.8300018,203.5500031,312.5526914,150.675184,139.1555572,371.9401163,152.9077981,175.1852404,57.83366749,285.0912456,400.9871711,101.3907607,71.92659973,26.41104822,8.289999962,196.1300049,516.1291145,58.78867871,101.3479255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53665600.0,41980300.0,5248400.0,2701600.0,6977900.0,25144700.0,2358900.0,9501700.0,9668000.0,18339300.0,2264000.0,24307900.0,8759500.0,704833000.0,34232000.0,39814900.0,104545800.0,2600200.0,71788500.0,17650000.0
2024-02-21,181.6626892,168.5899963,201.5700073,312.4344788,150.6461182,142.0351105,379.0869751,154.9783325,176.8570251,59.42506409,286.9560547,399.933075,103.4946747,67.45288086,26.46844292,8.109999657,194.7700043,513.9235229,57.21421814,102.3336868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.2306263,170.2299957,203.6300049,313.1043821,150.7721136,142.1746042,379.4677655,154.9881088,176.9450251,59.46387581,288.2155415,400.0424762,103.7404586,68.86847998,26.47800889,8.350000381,199.4400024,515.6170395,57.83346275,102.4605717,180.0086704,167.1399994,201.2100067,308.2573689,149.3474483,140.1718546,372.2427896,153.4645026,174.5302264,59.02721519,285.3353269,395.0007942,101.1941411,66.22922868,26.17190504,8.100000381,191.9499969,509.561821,56.91776841,100.5183247,181.2840544,168.9400024,202.8999939,308.2573689,149.8029543,140.9390776,372.8090588,154.3337402,175.9282599,59.1824732,286.1554488,397.9343251,101.6070563,67.98672612,26.40148293,8.340000153,193.3600006,515.5973286,57.64241619,100.5476035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41529700.0,44575600.0,4179800.0,1780200.0,6630100.0,23315700.0,1773100.0,7473300.0,7027900.0,14378300.0,2076800.0,18631100.0,8893500.0,690298000.0,27370600.0,39260200.0,103844000.0,2095900.0,40551600.0,20999200.0
2024-02-22,183.7052917,174.5800018,201.5,317.3110046,150.6364136,143.5695343,381.2349548,156.7070465,178.9785461,59.33773041,288.918457,409.3501587,103.3078842,78.51573944,26.35365295,8.159999847,197.4100037,518.383728,57.77747345,102.2458572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.2931762,174.8000031,204.1000061,318.5720115,151.7994165,144.476251,386.2436294,156.9902898,179.320715,59.43476528,289.6507118,410.5235589,104.2222006,78.55272389,26.49714073,8.350000381,198.3200073,518.6200187,57.79723702,102.8802593,181.8021894,171.7700043,200.3999939,315.5869702,149.0857677,142.2842006,379.7997208,154.0895722,177.1894433,58.70699264,286.3116169,406.2873796,102.3247487,74.19896264,26.00928703,8.140000343,191.3600006,510.5956912,57.0857636,100.967291,182.818501,173.1000061,202.0,316.2371811,150.0452406,144.4064965,380.0242917,155.2713372,177.7564826,59.18247239,287.0438717,407.898324,104.015743,75.00373476,26.39191685,8.239999771,194.0,516.1191957,57.27351186,101.6602582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52292200.0,55392400.0,6513500.0,1875800.0,8874900.0,27191900.0,2326800.0,8065000.0,9296500.0,12982800.0,3146600.0,27009900.0,6705500.0,865100000.0,31957500.0,30401200.0,92739500.0,3186800.0,29512800.0,20470700.0
2024-02-23,181.8619537,174.9900055,200.8300018,319.0744629,149.8901825,143.440033,381.8012085,158.064621,179.878006,59.38624954,290.7051697,408.0474854,103.8486023,78.79465485,26.55453491,8.170000076,191.9700012,519.1123047,57.82687759,101.3479309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.3728573,175.75,202.0700073,320.25664,150.1421586,144.1574184,387.4054712,158.4650601,181.0609553,59.79380045,291.6717365,413.536635,104.8219119,82.37063653,26.87020474,8.369999886,197.5700073,522.3220597,58.51529285,101.5919311,181.5729908,173.6999969,197.1499939,317.2715985,148.5236643,142.9119333,380.0047302,156.4238189,179.0958822,59.19217609,288.0885862,406.6851442,103.4160278,77.54800675,26.48757492,8.109999657,191.5,516.0797677,57.74453253,100.4109709,184.3429667,174.2799988,200.9900055,318.207515,150.0936977,143.1510719,380.7760541,157.127024,179.7020211,59.27950896,288.9965751,413.3477244,103.484847,80.76709503,26.54496894,8.170000076,195.3099976,518.6298679,58.00145138,101.3869718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45119700.0,59715200.0,7433400.0,1575000.0,6561600.0,19493800.0,2247400.0,6726000.0,7105800.0,13612900.0,2199000.0,16295900.0,6947300.0,829388000.0,33182600.0,27447600.0,78841900.0,2502000.0,74365800.0,15975900.0
2024-02-26,180.5068512,174.7299957,200.5399933,320.5521851,149.6866608,137.0731049,380.9908752,157.0391235,179.2620697,58.91077042,290.0900879,405.2631531,102.7769928,79.06958771,25.99972153,8.539999962,199.3999939,517.2218628,58.89408875,101.7480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1010735,176.3699951,202.75,322.3845729,150.752742,141.9255096,386.6927493,158.2306649,180.3374917,59.45417534,291.6131757,409.8573371,104.3106819,80.62314815,26.46844329,8.68999958,201.7799988,524.59639,59.13124781,102.4215356,179.9986802,174.2599945,200.0,317.4686216,149.0857867,136.8937471,379.6239927,156.8242694,178.4017321,58.86225298,289.387122,405.0841356,102.0101483,78.48274845,25.89449764,8.164999962,192.0,516.227423,57.49090921,100.5768946,181.5829592,175.6999969,201.0099945,318.8478431,149.7738816,141.6265901,381.8012317,158.025572,179.643353,59.42506562,291.1542947,409.1612357,103.5340039,79.67740948,26.46844329,8.18999958,192.2899933,520.1756159,58.41977438,101.2308134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40867400.0,44368600.0,4807200.0,1650000.0,6900800.0,53641800.0,1797800.0,5465400.0,7145400.0,10336100.0,2595300.0,16193500.0,5831500.0,503973000.0,45685500.0,46576100.0,111747100.0,2308900.0,32154800.0,13360800.0
2024-02-27,181.9715576,173.5399933,201.3999939,322.7687988,147.4673004,138.3783722,381.566864,157.2246857,179.3500519,58.55173492,286.8096008,405.2034607,103.3767014,78.67868805,25.72231483,9.149999619,199.7299957,505.5054016,58.88420486,101.533371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.2569,174.6199951,202.0,323.084058,149.1342558,138.7470309,386.5364757,157.2832836,179.4380369,58.97869354,289.7776525,406.0387641,103.4750134,79.45747419,26.01885456,9.170000076,205.6000061,517.4878393,59.09171668,102.6264946,178.9126188,172.8600006,200.0399933,318.9660559,145.2769907,136.5948291,380.1218571,155.9159485,178.1671027,58.33825377,286.3800089,401.5937363,102.2362606,77.14013045,25.64578887,8.699999809,198.2599945,504.1565255,58.51858827,101.3576905,180.447075,174.0800018,200.9299927,322.1284492,148.4752197,137.5214779,382.9825817,156.5996161,179.2131814,58.74580837,289.7776525,405.7105907,103.0620983,79.3584956,25.94232859,8.75,204.0399933,516.6706173,58.9336119,102.167773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54318900.0,31141700.0,3932900.0,1640900.0,15093800.0,33099200.0,1724900.0,5078600.0,5717100.0,9931100.0,2811200.0,14835800.0,5317400.0,391705000.0,38598400.0,66939300.0,108645400.0,3780600.0,18012700.0,16360000.0
2024-02-28,180.7659302,173.1600037,207.0,324.6701965,147.6417236,135.8873901,386.6011963,157.7813873,180.2592773,58.60995865,288.20578,405.4421082,102.5901947,77.64099121,25.86580086,8.859999657,202.0399933,490.5988159,58.91384888,101.8164063,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4597982,174.0500031,208.1000061,326.7587365,149.1148499,137.5114921,386.6798745,157.8399853,181.0609433,58.69729151,289.0942529,407.0132675,103.6618164,78.91062792,26.05711485,9.180000305,205.3000031,490.8646429,59.05219009,102.8997678,179.4805877,172.2700043,200.1799927,322.1383213,147.0989968,134.9208926,380.524609,156.5507709,178.8710149,58.2800349,285.7942193,403.0555228,101.9511551,77.10314167,25.65535309,8.829999924,198.4400024,476.9229514,58.60752299,101.5040863,181.8519968,172.4400024,201.1399994,322.5324104,147.661111,137.4018888,380.7114322,157.2442147,179.3304971,58.58084523,287.0732222,405.8995297,102.3444108,77.59800413,25.78927307,9.039999962,200.4199982,487.8025992,58.84467827,101.9628079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48953900.0,28180500.0,9654700.0,1471000.0,6715900.0,37328600.0,2572900.0,6071100.0,6131600.0,8076500.0,2507300.0,13183100.0,4219800.0,393110000.0,31010200.0,42120700.0,99806200.0,9558600.0,14803300.0,14810500.0
2024-02-29,180.0983429,176.7599945,203.7200012,329.0048828,147.3218994,137.9598846,382.5403442,157.6153717,181.9017181,58.24121475,286.9882202,411.329071,102.177269,79.08957672,25.40664291,8.979999542,201.8800049,485.9909363,57.91581345,102.0116119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.9117886,177.2200012,206.6199951,329.9211069,148.513976,138.3584337,389.3544132,158.4064738,182.2634442,58.84283906,289.4135016,411.88594,103.7896105,79.96732622,26.00928646,9.138999939,205.2799988,494.0152943,58.78539163,102.5484154,178.8827401,172.8500061,202.6999969,325.2021697,146.8082462,135.9073127,379.2169241,157.1856335,179.7411181,58.12477217,286.428533,403.6522003,101.9314851,78.32779166,25.39707694,8.819999695,198.4499969,484.0217672,57.89604988,101.7188161,180.6164724,173.0099945,206.4400024,326.08881,148.1941517,136.7841389,388.6071201,158.2209037,181.5106638,58.56143277,288.8734715,406.3570053,103.2095642,79.07158408,25.8944966,9.069999695,204.1799927,490.8153945,58.74586449,102.1677757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136682600.0,53805400.0,6670300.0,2699800.0,9334400.0,42133000.0,3139100.0,9849100.0,9643000.0,18152700.0,3601700.0,31947300.0,10811600.0,507289000.0,54643200.0,29742200.0,85907000.0,6833200.0,29245100.0,17566100.0
